camera,segment,kind,frame,onnx_score,native_score,score_delta,iou
lfw,all,rgb,rgb/Tom_Daschle_0021.ppm,0.907001,0.907001,0.000e0,0.999999
lfw,all,rgb,rgb/Tom_Daschle_0022.ppm,0.909443,0.909444,1.788e-7,1.000000
lfw,all,rgb,rgb/Tom_Daschle_0023.ppm,0.940878,0.940878,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Daschle_0024.ppm,0.921532,0.921532,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Daschle_0025.ppm,0.924830,0.924829,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_DeLay_0001.ppm,0.911130,0.911130,1.192e-7,0.999999
lfw,all,rgb,rgb/Tom_Foy_0001.ppm,0.936054,0.936054,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Gamboa_0001.ppm,0.879888,0.879888,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Glavine_0001.ppm,0.901773,0.901773,5.960e-8,1.000000
lfw,all,rgb,rgb/Tom_Glavine_0002.ppm,0.929748,0.929747,2.384e-7,1.000000
lfw,all,rgb,rgb/Tom_Hanks_0001.ppm,0.962070,0.962070,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Hanks_0002.ppm,0.892361,0.892361,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Hanks_0003.ppm,0.911101,0.911101,0.000e0,0.999999
lfw,all,rgb,rgb/Tom_Hanks_0004.ppm,0.936884,0.936884,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Hanks_0005.ppm,0.955506,0.955506,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Hanks_0006.ppm,0.972126,0.972126,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Hanks_0007.ppm,0.957823,0.957823,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Hanks_0008.ppm,0.951057,0.951057,0.000e0,0.999999
lfw,all,rgb,rgb/Tom_Hanks_0009.ppm,0.907440,0.907440,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Hanks_0010.ppm,0.918368,0.918369,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Hanusik_0001.ppm,0.983910,0.983910,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Harkin_0001.ppm,0.906694,0.906694,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Harkin_0002.ppm,0.945858,0.945858,0.000e0,0.999999
lfw,all,rgb,rgb/Tom_Harkin_0003.ppm,0.896443,0.896443,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Harkin_0004.ppm,0.967491,0.967491,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Harkin_0005.ppm,0.911405,0.911405,1.192e-7,0.999999
lfw,all,rgb,rgb/Tom_Izzo_0001.ppm,0.932716,0.932716,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Jones_0001.ppm,0.870646,0.870646,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Jones_0002.ppm,0.904882,0.904882,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Kelly_0001.ppm,0.930209,0.930209,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Koenigs_0001.ppm,0.933598,0.933598,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Lantos_0001.ppm,0.928493,0.928493,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_McClintock_0001.ppm,0.929789,0.929789,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Miller_0001.ppm,0.906424,0.906424,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Moss_0001.ppm,0.895158,0.895158,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_OBrien_0001.ppm,0.890804,0.890804,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Osborne_0001.ppm,0.939590,0.939590,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Poston_0001.ppm,0.913959,0.913959,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Reilly_0001.ppm,0.928322,0.928322,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Reilly_0002.ppm,0.902463,0.902463,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Reilly_0003.ppm,0.917945,0.917945,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0001.ppm,0.910861,0.910861,0.000e0,0.999999
lfw,all,rgb,rgb/Tom_Ridge_0002.ppm,0.925279,0.925279,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0003.ppm,0.956561,0.956561,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0004.ppm,0.950300,0.950300,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0005.ppm,0.935032,0.935032,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0006.ppm,0.930526,0.930526,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0007.ppm,0.946646,0.946646,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0008.ppm,0.933269,0.933269,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0009.ppm,0.955756,0.955756,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0010.ppm,0.956483,0.956483,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0011.ppm,0.951728,0.951728,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0012.ppm,0.953565,0.953565,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0013.ppm,0.971265,0.971265,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0014.ppm,0.953231,0.953231,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0015.ppm,0.939761,0.939761,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0016.ppm,0.943720,0.943720,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0017.ppm,0.931005,0.931005,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0018.ppm,0.926722,0.926722,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0019.ppm,0.950122,0.950122,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0020.ppm,0.915459,0.915459,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0021.ppm,0.932800,0.932800,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0022.ppm,0.928182,0.928182,5.960e-8,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0023.ppm,0.931464,0.931464,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0024.ppm,0.942876,0.942876,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0025.ppm,0.963210,0.963210,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0026.ppm,0.950118,0.950118,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0027.ppm,0.950635,0.950635,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0028.ppm,0.908871,0.908871,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0029.ppm,0.938950,0.938950,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0030.ppm,0.929628,0.929628,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0031.ppm,0.939353,0.939353,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0032.ppm,0.959279,0.959279,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Ridge_0033.ppm,0.914898,0.914898,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Rouen_0001.ppm,0.940552,0.940552,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Schnackenberg_0001.ppm,0.922927,0.922927,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Scully_0001.ppm,0.901471,0.901471,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Sizemore_0001.ppm,0.925916,0.925916,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Smothers_0001.ppm,0.947425,0.947425,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Tunney_0001.ppm,0.936956,0.936957,1.192e-7,1.000000
lfw,all,rgb,rgb/Tom_Vilsack_0001.ppm,0.897736,0.897736,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Watson_0001.ppm,0.941475,0.941475,5.960e-8,1.000000
lfw,all,rgb,rgb/Tom_Watson_0002.ppm,0.884327,0.884327,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Watson_0003.ppm,0.948216,0.948216,0.000e0,1.000000
lfw,all,rgb,rgb/Tom_Welch_0001.ppm,0.932192,0.932192,0.000e0,1.000000
lfw,all,rgb,rgb/Tomas_Enge_0001.ppm,0.970219,0.970219,0.000e0,1.000000
lfw,all,rgb,rgb/Tomas_Malik_0001.ppm,0.935012,0.935012,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Amaker_0001.ppm,0.930311,0.930311,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0001.ppm,0.916868,0.916868,5.960e-8,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0002.ppm,0.933917,0.933917,5.960e-8,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0003.ppm,0.846985,0.846985,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0004.ppm,0.891923,0.891923,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0005.ppm,0.899735,0.899735,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0006.ppm,0.939237,0.939237,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0007.ppm,0.934157,0.934157,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0008.ppm,0.922201,0.922201,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0009.ppm,0.918368,0.918368,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0010.ppm,0.946018,0.946018,5.960e-8,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0011.ppm,0.880592,0.880593,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0012.ppm,0.933054,0.933054,5.960e-8,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0013.ppm,0.947652,0.947652,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0014.ppm,0.946593,0.946593,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0015.ppm,0.937474,0.937475,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Franks_0016.ppm,0.920526,0.920526,5.960e-8,1.000000
lfw,all,rgb,rgb/Tommy_Haas_0001.ppm,0.904716,0.904716,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Haas_0002.ppm,0.920098,0.920098,5.960e-8,1.000000
lfw,all,rgb,rgb/Tommy_Haas_0003.ppm,0.918441,0.918441,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Haas_0004.ppm,0.909841,0.909841,5.960e-8,1.000000
lfw,all,rgb,rgb/Tommy_Haas_0005.ppm,0.918242,0.918242,5.960e-8,1.000000
lfw,all,rgb,rgb/Tommy_Haas_0006.ppm,0.876640,0.876640,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Lasorda_0001.ppm,0.873916,0.873916,5.960e-8,0.999999
lfw,all,rgb,rgb/Tommy_Lewis_0001.ppm,0.897355,0.897355,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Maddox_0001.ppm,0.928035,0.928035,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Robredo_0001.ppm,0.917952,0.917952,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Robredo_0002.ppm,0.904434,0.904434,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Robredo_0003.ppm,0.870597,0.870597,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Shane_Steiner_0001.ppm,0.896854,0.896854,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0001.ppm,0.949588,0.949588,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0002.ppm,0.921969,0.921969,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0003.ppm,0.943358,0.943358,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0004.ppm,0.945433,0.945433,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0005.ppm,0.937662,0.937662,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0006.ppm,0.964672,0.964672,1.192e-7,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0007.ppm,0.921713,0.921713,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0008.ppm,0.940040,0.940040,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0009.ppm,0.909213,0.909213,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Thompson_0010.ppm,0.951520,0.951520,0.000e0,1.000000
lfw,all,rgb,rgb/Tommy_Tubberville_0001.ppm,0.926347,0.926347,1.192e-7,1.000000
lfw,all,rgb,rgb/Tomoko_Hagiwara_0001.ppm,0.960005,0.960005,0.000e0,1.000000
lfw,all,rgb,rgb/Tomoko_Hagiwara_0002.ppm,0.937919,0.937919,1.192e-7,1.000000
lfw,all,rgb,rgb/Tomomi_Morita_0001.ppm,0.940576,0.940576,0.000e0,1.000000
lfw,all,rgb,rgb/Tonga_0001.ppm,0.927345,0.927345,0.000e0,1.000000
lfw,all,rgb,rgb/Toni_Braxton_0001.ppm,0.947443,0.947443,0.000e0,1.000000
lfw,all,rgb,rgb/Toni_Braxton_0002.ppm,0.943420,0.943420,0.000e0,0.999999
lfw,all,rgb,rgb/Toni_Braxton_0003.ppm,0.916401,0.916401,5.960e-8,1.000000
lfw,all,rgb,rgb/Toni_Jennings_0001.ppm,0.956199,0.956199,0.000e0,1.000000
lfw,all,rgb,rgb/Tonino_Guerra_0001.ppm,0.930997,0.930997,1.192e-7,1.000000
lfw,all,rgb,rgb/Tono_Suratman_0001.ppm,0.878395,0.878395,2.384e-7,1.000000
lfw,all,rgb,rgb/Tony_Bennett_0001.ppm,0.918700,0.918700,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Bennett_0002.ppm,0.923449,0.923449,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Bennett_0003.ppm,0.922458,0.922457,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Bennett_0004.ppm,0.906102,0.906102,0.000e0,0.999999
lfw,all,rgb,rgb/Tony_Blair_0001.ppm,0.956272,0.956272,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0002.ppm,0.969837,0.969837,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0003.ppm,0.942497,0.942497,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0004.ppm,0.951246,0.951246,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0005.ppm,0.921881,0.921881,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0006.ppm,0.930800,0.930800,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0007.ppm,0.910673,0.910672,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0008.ppm,0.893589,0.893589,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0009.ppm,0.938737,0.938737,0.000e0,0.999999
lfw,all,rgb,rgb/Tony_Blair_0010.ppm,0.984766,0.984766,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0011.ppm,0.939374,0.939375,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0012.ppm,0.973613,0.973613,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0013.ppm,0.942328,0.942328,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0014.ppm,0.942546,0.942546,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0015.ppm,0.926210,0.926210,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0016.ppm,0.933049,0.933049,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0017.ppm,0.939228,0.939228,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0018.ppm,0.904285,0.904285,0.000e0,0.999999
lfw,all,rgb,rgb/Tony_Blair_0019.ppm,0.951728,0.951728,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0020.ppm,0.941484,0.941484,0.000e0,0.999999
lfw,all,rgb,rgb/Tony_Blair_0021.ppm,0.928641,0.928641,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0022.ppm,0.934561,0.934561,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0023.ppm,0.920979,0.920979,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0024.ppm,0.889976,0.889976,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0025.ppm,0.953141,0.953141,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0026.ppm,0.904885,0.904885,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0027.ppm,0.930523,0.930523,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0028.ppm,0.928438,0.928438,0.000e0,0.999999
lfw,all,rgb,rgb/Tony_Blair_0029.ppm,0.946680,0.946680,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0030.ppm,0.932478,0.932478,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0031.ppm,0.940622,0.940622,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0032.ppm,0.955148,0.955148,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0033.ppm,0.941236,0.941236,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0034.ppm,0.967920,0.967920,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0035.ppm,0.922074,0.922074,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0036.ppm,0.939301,0.939301,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0037.ppm,0.907114,0.907114,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0038.ppm,0.945770,0.945770,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0039.ppm,0.940375,0.940376,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0040.ppm,0.963272,0.963272,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0041.ppm,0.936919,0.936919,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0042.ppm,0.926985,0.926985,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0043.ppm,0.955690,0.955690,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0044.ppm,0.926346,0.926346,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0045.ppm,0.955240,0.955240,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0046.ppm,0.961210,0.961210,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0047.ppm,0.935598,0.935598,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0048.ppm,0.910219,0.910218,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0049.ppm,0.935175,0.935175,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0050.ppm,0.888425,0.888425,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0051.ppm,0.931636,0.931636,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0052.ppm,0.939050,0.939050,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0053.ppm,0.937277,0.937277,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0054.ppm,0.929561,0.929561,1.788e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0055.ppm,0.924091,0.924091,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0056.ppm,0.963707,0.963707,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0057.ppm,0.930238,0.930238,0.000e0,0.999999
lfw,all,rgb,rgb/Tony_Blair_0058.ppm,0.929399,0.929399,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0059.ppm,0.971930,0.971930,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0060.ppm,0.900733,0.900733,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0061.ppm,0.958884,0.958884,0.000e0,0.999999
lfw,all,rgb,rgb/Tony_Blair_0062.ppm,0.905062,0.905062,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0063.ppm,0.957149,0.957149,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0064.ppm,0.972974,0.972974,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0065.ppm,0.954965,0.954965,0.000e0,0.999999
lfw,all,rgb,rgb/Tony_Blair_0066.ppm,0.937369,0.937369,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0067.ppm,0.928604,0.928604,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0068.ppm,0.895073,0.895073,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0069.ppm,0.881256,0.881256,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0070.ppm,0.899751,0.899751,1.192e-7,0.999999
lfw,all,rgb,rgb/Tony_Blair_0071.ppm,0.911424,0.911424,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0072.ppm,0.936472,0.936472,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0073.ppm,0.946894,0.946894,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0074.ppm,0.960546,0.960546,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0075.ppm,0.860607,0.860607,1.788e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0076.ppm,0.959504,0.959504,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0077.ppm,0.950607,0.950607,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0078.ppm,0.941388,0.941388,3.576e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0079.ppm,0.909540,0.909540,5.960e-8,0.999999
lfw,all,rgb,rgb/Tony_Blair_0080.ppm,0.957610,0.957610,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0081.ppm,0.942464,0.942464,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0082.ppm,0.929799,0.929799,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0083.ppm,0.922559,0.922559,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0084.ppm,0.929022,0.929022,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0085.ppm,0.940955,0.940955,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0086.ppm,0.939167,0.939167,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0087.ppm,0.927085,0.927084,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0088.ppm,0.899006,0.899006,0.000e0,0.999999
lfw,all,rgb,rgb/Tony_Blair_0089.ppm,0.919350,0.919350,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0090.ppm,0.874837,0.874837,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0091.ppm,0.909388,0.909388,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0092.ppm,0.931620,0.931620,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0093.ppm,0.962131,0.962131,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0094.ppm,0.950689,0.950689,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0095.ppm,0.952700,0.952700,5.960e-8,0.999999
lfw,all,rgb,rgb/Tony_Blair_0096.ppm,0.952768,0.952768,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0097.ppm,0.941760,0.941760,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0098.ppm,0.965274,0.965274,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0099.ppm,0.945880,0.945880,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0100.ppm,0.949376,0.949376,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0101.ppm,0.932746,0.932745,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0102.ppm,0.938593,0.938593,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0103.ppm,0.937930,0.937930,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0104.ppm,0.927536,0.927536,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0105.ppm,0.922689,0.922689,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0106.ppm,0.947081,0.947081,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0107.ppm,0.937512,0.937512,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0108.ppm,0.896516,0.896516,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0109.ppm,0.946375,0.946375,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0110.ppm,0.878475,0.878475,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0111.ppm,0.920948,0.920948,2.384e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0112.ppm,0.941574,0.941574,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0113.ppm,0.916853,0.916853,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0114.ppm,0.928693,0.928693,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0115.ppm,0.922226,0.922226,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0116.ppm,0.914959,0.914959,5.960e-8,1.000000
lfw,all,rgb,rgb/Tony_Blair_0117.ppm,0.950718,0.950718,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0118.ppm,0.938145,0.938145,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0119.ppm,0.926440,0.926440,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0120.ppm,0.931092,0.931092,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0121.ppm,0.956862,0.956862,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0122.ppm,0.968120,0.968120,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0123.ppm,0.955561,0.955561,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0124.ppm,0.926224,0.926224,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0125.ppm,0.932161,0.932161,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0126.ppm,0.930011,0.930011,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0127.ppm,0.972729,0.972729,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0128.ppm,0.955146,0.955146,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0129.ppm,0.947549,0.947549,0.000e0,1.000000
lfw,all,rgb,rgb/Tony_Blair_0130.ppm,0.946929,0.946929,1.192e-7,1.000000
lfw,all,rgb,rgb/Tony_Blair_0131.ppm,0.962163,0.962163,1.192e-7,1.000000
