camera,segment,kind,frame,ear_left,ear_right,blink_left,blink_right,jaw_open,brow_inner_up
lfw,all,rgb,rgb/Ramiro_Goben_Reducindo_0001.ppm,0.2571,0.2662,0.1336,0.1427,0.2438,0.0010
lfw,all,rgb,rgb/Ramon_Cardenas_0001.ppm,0.2231,0.3392,0.1035,0.5363,0.0019,0.0912
lfw,all,rgb,rgb/Ramon_Delgado_0001.ppm,0.3764,0.3402,0.0561,0.0232,0.1409,0.0001
lfw,all,rgb,rgb/Ramon_Ponce_de_Leon_0001.ppm,0.3621,0.3341,0.0866,0.0330,0.0304,0.1613
lfw,all,rgb,rgb/Ramon_Santana_0001.ppm,0.2774,0.2824,0.1763,0.1680,0.0553,0.0002
lfw,all,rgb,rgb/Ramona_Rispton_0001.ppm,0.4122,0.3698,0.0383,0.0200,0.0015,0.0373
lfw,all,rgb,rgb/Rand_Beers_0001.ppm,0.3202,0.3405,0.1164,0.0399,0.0891,0.0004
lfw,all,rgb,rgb/Rand_Miller_0001.ppm,0.3073,0.2787,0.1184,0.0947,0.0058,0.0000
lfw,all,rgb,rgb/Randall_Terry_0001.ppm,0.3137,0.3243,0.2143,0.0632,0.0050,0.0147
lfw,all,rgb,rgb/Randall_Tobias_0001.ppm,0.1778,0.2279,0.4174,0.3233,0.0661,0.0004
lfw,all,rgb,rgb/Randy_Brown_0001.ppm,0.5703,0.3068,0.1874,0.0984,0.0004,0.0185
lfw,all,rgb,rgb/Randy_Dryer_0001.ppm,0.3970,0.3664,0.0507,0.0118,0.1269,0.1698
lfw,all,rgb,rgb/Randy_Ferbey_0001.ppm,0.3179,0.2973,0.1575,0.0661,0.0045,0.0105
lfw,all,rgb,rgb/Randy_Jackson_0001.ppm,0.3856,0.3835,0.0163,0.0140,0.0251,0.0037
lfw,all,rgb,rgb/Randy_Johnson_0001.ppm,0.3538,0.3430,0.0469,0.0234,0.0995,0.0001
lfw,all,rgb,rgb/Randy_Travis_0001.ppm,0.2444,0.2736,0.1608,0.1300,0.0301,0.0000
lfw,all,rgb,rgb/Rani_Mukherjee_0001.ppm,0.3616,0.3331,0.0557,0.0168,0.0161,0.1151
lfw,all,rgb,rgb/Ranil_Wickremasinghe_0001.ppm,0.3931,0.3856,0.0204,0.0085,0.0001,0.0000
lfw,all,rgb,rgb/Ranil_Wickremasinghe_0002.ppm,0.2028,0.2444,0.3758,0.3050,0.0005,0.0000
lfw,all,rgb,rgb/Ranil_Wickremasinghe_0003.ppm,0.3568,0.3414,0.1359,0.0536,0.0030,0.0049
lfw,all,rgb,rgb/Raoul_Ruiz_0001.ppm,0.2617,0.2721,0.2729,0.1393,0.0070,0.0027
lfw,all,rgb,rgb/Raoul_Ruiz_0002.ppm,0.3397,0.3624,0.0600,0.0439,0.1450,0.1290
lfw,all,rgb,rgb/Raoul_Ruiz_0003.ppm,0.2765,0.3267,0.1485,0.1897,0.0217,0.0002
lfw,all,rgb,rgb/Raoul_Ruiz_0004.ppm,0.3077,0.3177,0.2198,0.1275,0.0281,0.0036
lfw,all,rgb,rgb/Raquel_Welch_0001.ppm,0.1604,0.1787,0.3917,0.3726,0.0325,0.0000
lfw,all,rgb,rgb/Raquel_Welch_0002.ppm,0.2482,0.1732,0.3536,0.1906,0.0067,0.0000
lfw,all,rgb,rgb/Rashid_Qureshi_0001.ppm,0.3295,0.3454,0.0810,0.0844,0.0043,0.0003
lfw,all,rgb,rgb/Ratna_Sari_Dewi_Sukarno_0001.ppm,0.3903,0.3235,0.0703,0.0310,0.0168,0.0061
lfw,all,rgb,rgb/Raul_Castaneda_0001.ppm,0.3023,0.2502,0.1510,0.1744,0.2314,0.0001
lfw,all,rgb,rgb/Raul_Chacon_0001.ppm,0.2531,0.2632,0.1271,0.1949,0.1802,0.0002
lfw,all,rgb,rgb/Raul_Cubas_0001.ppm,0.2883,0.3527,0.0760,0.1024,0.0220,0.0002
lfw,all,rgb,rgb/Raul_Gonzalez_0001.ppm,0.3115,0.2860,0.1288,0.0851,0.0132,0.0001
lfw,all,rgb,rgb/Raul_Ibanez_0001.ppm,0.3705,0.3475,0.0519,0.0173,0.0079,0.0078
lfw,all,rgb,rgb/Raul_Mondesi_0001.ppm,0.1940,0.2265,0.2365,0.2022,0.0297,0.0000
lfw,all,rgb,rgb/Raul_Rivero_0001.ppm,0.1998,0.2672,0.2582,0.2273,0.0382,0.0000
lfw,all,rgb,rgb/Ravan_AG_Farhadi_0001.ppm,0.3250,0.3831,0.0968,0.1000,0.0024,0.0010
lfw,all,rgb,rgb/Ray_Allen_0001.ppm,0.3716,0.3147,0.0535,0.0185,0.0004,0.1131
lfw,all,rgb,rgb/Ray_Allen_0002.ppm,0.0356,0.0592,0.8560,0.8511,0.0341,0.0208
lfw,all,rgb,rgb/Ray_Allen_0003.ppm,0.3002,0.2890,0.1404,0.0770,0.0032,0.0295
lfw,all,rgb,rgb/Ray_Bradbury_0001.ppm,0.1572,0.1563,0.3417,0.4346,0.2434,0.0000
lfw,all,rgb,rgb/Ray_Evernham_0001.ppm,0.2325,0.1002,0.3523,0.2098,0.2583,0.0001
lfw,all,rgb,rgb/Ray_Halbritter_0001.ppm,0.1709,0.0892,0.4601,0.3450,0.0031,0.0001
lfw,all,rgb,rgb/Ray_Lewis_0001.ppm,0.2250,0.2571,0.1649,0.1369,0.0885,0.0054
lfw,all,rgb,rgb/Ray_Liotta_0001.ppm,0.2343,0.2929,0.1269,0.1667,0.0773,0.0001
lfw,all,rgb,rgb/Ray_Lucas_0001.ppm,0.2841,0.3130,0.0607,0.0995,0.0474,0.0022
lfw,all,rgb,rgb/Ray_Morrough_0001.ppm,0.0489,0.0476,0.8595,0.5158,0.0030,0.0000
lfw,all,rgb,rgb/Ray_Nagin_0001.ppm,0.0746,0.0941,0.5977,0.5060,0.1282,0.0067
lfw,all,rgb,rgb/Ray_Nagin_0002.ppm,0.1739,0.1753,0.5217,0.3635,0.0029,0.0002
lfw,all,rgb,rgb/Ray_Price_0001.ppm,0.2904,0.2915,0.2200,0.1643,0.0092,0.0017
lfw,all,rgb,rgb/Ray_Romano_0001.ppm,0.3246,0.3217,0.1175,0.0386,0.4012,0.0008
lfw,all,rgb,rgb/Ray_Romano_0002.ppm,0.3441,0.3232,0.1170,0.0432,0.2468,0.0003
lfw,all,rgb,rgb/Ray_Romano_0003.ppm,0.2607,0.2230,0.2270,0.1901,0.1806,0.0001
lfw,all,rgb,rgb/Ray_Romano_0004.ppm,0.2946,0.2661,0.1546,0.0905,0.2667,0.0009
lfw,all,rgb,rgb/Ray_Romano_0005.ppm,0.3621,0.3155,0.0824,0.0255,0.2756,0.0014
lfw,all,rgb,rgb/Ray_Romano_0006.ppm,0.4122,0.3453,0.0840,0.0171,0.1997,0.0051
lfw,all,rgb,rgb/Ray_Romano_0007.ppm,0.3898,0.3292,0.0549,0.0207,0.2276,0.0008
lfw,all,rgb,rgb/Ray_Romano_0008.ppm,0.1713,0.1561,0.4068,0.3075,0.3197,0.0001
lfw,all,rgb,rgb/Ray_Romano_0009.ppm,0.2310,0.3161,0.1366,0.2642,0.4351,0.0000
lfw,all,rgb,rgb/Ray_Sherman_0001.ppm,0.2730,0.2720,0.1973,0.1319,0.0150,0.0219
lfw,all,rgb,rgb/Ray_Wasden_0001.ppm,0.2973,0.3236,0.2493,0.1738,0.0015,0.1006
lfw,all,rgb,rgb/Ray_Young_0001.ppm,0.3386,0.3592,0.0163,0.0227,0.0121,0.0057
lfw,all,rgb,rgb/Raymond_Arthurs_0001.ppm,0.2530,0.2963,0.1721,0.1421,0.0123,0.0000
lfw,all,rgb,rgb/Raymond_Odierno_0001.ppm,0.3166,0.3186,0.1989,0.1411,0.0236,0.0000
lfw,all,rgb,rgb/Raymond_Odierno_0002.ppm,0.3328,0.2988,0.2138,0.1033,0.0193,0.0000
lfw,all,rgb,rgb/Raza_Rabbani_0001.ppm,0.3256,0.3335,0.1214,0.1333,0.0458,0.0004
lfw,all,rgb,rgb/Razali_Ismail_0001.ppm,0.2249,0.2593,0.2059,0.2504,0.1233,0.0042
lfw,all,rgb,rgb/Rebecca_Romijn-Stamos_0001.ppm,0.2963,0.2652,0.1684,0.0691,0.2114,0.0004
lfw,all,rgb,rgb/Rebecca_Romijn-Stamos_0002.ppm,0.2769,0.3124,0.0872,0.1270,0.1738,0.0001
lfw,all,rgb,rgb/Rebecca_Romijn-Stamos_0003.ppm,0.2503,0.2525,0.2178,0.1653,0.1216,0.0002
lfw,all,rgb,rgb/Rebecca_Romijn-Stamos_0004.ppm,0.2726,0.2510,0.1186,0.0751,0.3977,0.0020
lfw,all,rgb,rgb/Rebekah_Chantay_Revels_0001.ppm,0.3820,0.4539,0.0111,0.0060,0.0123,0.1797
lfw,all,rgb,rgb/Rebekah_Chantay_Revels_0002.ppm,0.3882,0.4070,0.0232,0.0137,0.1067,0.1967
lfw,all,rgb,rgb/Rebekah_Chantay_Revels_0003.ppm,0.3974,0.4614,0.0089,0.0055,0.0235,0.2084
lfw,all,rgb,rgb/Rebekah_Chantay_Revels_0004.ppm,0.3932,0.3286,0.0558,0.0148,0.0223,0.2064
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0001.ppm,0.2819,0.3107,0.1552,0.1125,0.0258,0.0000
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0002.ppm,0.4198,0.3267,0.0859,0.0278,0.0023,0.0002
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0003.ppm,0.2502,0.1779,0.4618,0.1825,0.0043,0.0006
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0004.ppm,0.6796,0.3324,0.2287,0.0112,0.0024,0.0012
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0005.ppm,0.3086,0.3807,0.1401,0.0749,0.1215,0.0012
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0006.ppm,0.4745,0.3799,0.0411,0.0220,0.0029,0.0002
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0007.ppm,0.4354,0.3299,0.1165,0.0251,0.0292,0.0028
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0008.ppm,0.2873,0.3394,0.1197,0.1168,0.0143,0.0016
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0009.ppm,0.2268,0.2286,0.2773,0.2283,0.0083,0.0001
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0010.ppm,0.2582,0.2270,0.2663,0.1421,0.0073,0.0000
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0011.ppm,0.2446,0.2768,0.1700,0.1629,0.0011,0.0023
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0012.ppm,0.2992,0.3349,0.0655,0.0928,0.0598,0.0006
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0013.ppm,0.2929,0.2964,0.1527,0.1090,0.0254,0.0000
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0014.ppm,0.4083,0.3087,0.1047,0.0768,0.0074,0.0003
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0015.ppm,0.1948,0.2728,0.2400,0.3226,0.0048,0.0003
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0016.ppm,0.1426,0.2147,0.2963,0.4313,0.2427,0.0004
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0017.ppm,0.3152,0.2921,0.1000,0.1251,0.1118,0.0001
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0018.ppm,0.2410,0.2864,0.1502,0.1826,0.4750,0.0004
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0019.ppm,0.1979,0.2181,0.2622,0.2563,0.0033,0.0003
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0020.ppm,0.3104,0.3529,0.0878,0.0749,0.0104,0.0001
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0021.ppm,0.2730,0.2794,0.1802,0.1261,0.4101,0.0144
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0022.ppm,0.2564,0.2458,0.2381,0.1782,0.2245,0.0014
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0023.ppm,0.1548,0.2320,0.3041,0.3691,0.0017,0.0004
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0024.ppm,0.3285,0.3786,0.0716,0.0495,0.0143,0.0003
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0025.ppm,0.1829,0.2663,0.2758,0.4423,0.0047,0.0000
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0026.ppm,0.3036,0.3247,0.0884,0.0816,0.2140,0.0000
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0027.ppm,0.2211,0.2884,0.1863,0.2323,0.0663,0.0002
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0028.ppm,0.2304,0.2628,0.1946,0.1941,0.0135,0.0000
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0029.ppm,0.3832,0.4203,0.0259,0.0175,0.0109,0.0002
lfw,all,rgb,rgb/Recep_Tayyip_Erdogan_0030.ppm,0.2939,0.3346,0.1007,0.1016,0.0230,0.0002
lfw,all,rgb,rgb/Red_Auerbach_0001.ppm,0.2536,0.3277,0.0645,0.1080,0.4519,0.0004
lfw,all,rgb,rgb/Reese_Witherspoon_0001.ppm,0.3958,0.3876,0.0251,0.0057,0.0030,0.0062
lfw,all,rgb,rgb/Reese_Witherspoon_0002.ppm,0.3662,0.3209,0.0754,0.0256,0.0010,0.0021
lfw,all,rgb,rgb/Reese_Witherspoon_0003.ppm,0.2878,0.2703,0.0958,0.0851,0.3343,0.0173
lfw,all,rgb,rgb/Reese_Witherspoon_0004.ppm,0.3333,0.3822,0.0222,0.0132,0.0005,0.0067
lfw,all,rgb,rgb/Reggie_Lewis_0001.ppm,0.0810,0.1983,0.3413,0.4914,0.0055,0.0016
lfw,all,rgb,rgb/Reggie_Miller_0001.ppm,0.3870,0.3171,0.0889,0.0303,0.3859,0.0002
lfw,all,rgb,rgb/Reggie_Miller_0002.ppm,0.4305,0.4759,0.0172,0.0058,0.4785,0.0003
lfw,all,rgb,rgb/Reggie_Sanders_0001.ppm,0.4036,0.3627,0.0163,0.0036,0.1678,0.4943
lfw,all,rgb,rgb/Regina_Ip_0001.ppm,0.3287,0.3488,0.2108,0.0577,0.0046,0.2089
lfw,all,rgb,rgb/Reginald_Hudlin_0001.ppm,0.2193,0.2565,0.2487,0.1608,0.0013,0.0013
lfw,all,rgb,rgb/Reina_Hayes_0001.ppm,0.1844,0.1753,0.2772,0.2567,0.0332,0.0002
lfw,all,rgb,rgb/Reinhard_Buetikofer_0001.ppm,0.1838,0.1362,0.4641,0.2355,0.0004,0.0004
lfw,all,rgb,rgb/Ren_Qingjin_0001.ppm,0.2953,0.3193,0.1247,0.1856,0.0454,0.2499
lfw,all,rgb,rgb/Rena_Sofer_0001.ppm,0.2714,0.2735,0.1937,0.1838,0.0001,0.0162
lfw,all,rgb,rgb/Renato_Soru_0001.ppm,0.4269,0.4114,0.0132,0.0112,0.0016,0.0001
lfw,all,rgb,rgb/Rene_Antonio_Leon_Rodriguez_0001.ppm,0.3726,0.3337,0.0504,0.0174,0.0146,0.0002
lfw,all,rgb,rgb/Rene_Portland_0001.ppm,0.4448,0.3992,0.0152,0.0053,0.0375,0.0820
lfw,all,rgb,rgb/Renee_Zellweger_0001.ppm,0.2023,0.0563,0.5339,0.3581,0.0137,0.0001
lfw,all,rgb,rgb/Renee_Zellweger_0002.ppm,0.2121,0.1784,0.3050,0.2461,0.0185,0.0001
lfw,all,rgb,rgb/Renee_Zellweger_0003.ppm,0.2329,0.2421,0.1728,0.1677,0.0027,0.0001
lfw,all,rgb,rgb/Renee_Zellweger_0004.ppm,0.2885,0.2628,0.1683,0.1585,0.0011,0.0010
lfw,all,rgb,rgb/Renee_Zellweger_0005.ppm,0.2504,0.2230,0.2085,0.1506,0.4041,0.0002
lfw,all,rgb,rgb/Renee_Zellweger_0006.ppm,0.2425,0.1907,0.2923,0.1443,0.0871,0.0002
lfw,all,rgb,rgb/Renee_Zellweger_0007.ppm,0.3277,0.3356,0.0557,0.0250,0.0559,0.0034
lfw,all,rgb,rgb/Renee_Zellweger_0008.ppm,0.2975,0.2739,0.1324,0.0759,0.0030,0.0001
lfw,all,rgb,rgb/Renee_Zellweger_0009.ppm,0.0641,0.1107,0.5710,0.5320,0.0205,0.0001
lfw,all,rgb,rgb/Renee_Zellweger_0010.ppm,0.1313,0.1411,0.3680,0.4023,0.0895,0.0001
lfw,all,rgb,rgb/Renee_Zellweger_0011.ppm,0.2117,0.2260,0.2481,0.1685,0.5138,0.0001
lfw,all,rgb,rgb/Renee_Zellweger_0012.ppm,0.2387,0.2370,0.1895,0.1104,0.1592,0.0004
lfw,all,rgb,rgb/Renee_Zellweger_0013.ppm,0.1316,0.1297,0.4158,0.3690,0.0936,0.0001
lfw,all,rgb,rgb/Renee_Zellweger_0014.ppm,0.2479,0.2574,0.1856,0.1501,0.0005,0.0001
lfw,all,rgb,rgb/Renee_Zellweger_0015.ppm,0.1482,0.3391,0.1454,0.3745,0.0003,0.0007
lfw,all,rgb,rgb/Renee_Zellweger_0016.ppm,0.2646,0.2927,0.1172,0.1025,0.0119,0.0000
lfw,all,rgb,rgb/Renee_Zellweger_0017.ppm,0.1745,0.2692,0.2776,0.3914,0.1322,0.0097
lfw,all,rgb,rgb/Retief_Goosen_0001.ppm,0.1356,0.0862,0.5303,0.3517,0.0736,0.0070
lfw,all,rgb,rgb/Rey_Sanchez_0001.ppm,0.3439,0.3482,0.0431,0.0126,0.0038,0.1059
lfw,all,rgb,rgb/Reyyan_Uzuner_0001.ppm,0.2744,0.2502,0.1872,0.0389,0.0048,0.0610
lfw,all,rgb,rgb/Rhett_Warrener_0001.ppm,0.2093,0.2586,0.2290,0.2470,0.0628,0.0029
lfw,all,rgb,rgb/Rhina_Villatoro_0001.ppm,0.2768,0.2530,0.2554,0.1732,0.0001,0.0055
lfw,all,rgb,rgb/Ricardo_Lagos_0001.ppm,0.2694,0.1962,0.4575,0.2068,0.0131,0.0000
lfw,all,rgb,rgb/Ricardo_Lagos_0002.ppm,0.2375,0.2326,0.2423,0.2679,0.0797,0.0000
lfw,all,rgb,rgb/Ricardo_Lagos_0003.ppm,0.1933,0.1180,0.4248,0.5030,0.0362,0.0003
lfw,all,rgb,rgb/Ricardo_Lagos_0004.ppm,0.0594,0.2358,0.3899,0.7065,0.0007,0.0035
lfw,all,rgb,rgb/Ricardo_Lagos_0005.ppm,0.5289,0.0458,0.7382,0.1693,0.0023,0.0010
lfw,all,rgb,rgb/Ricardo_Lagos_0006.ppm,0.3361,0.3002,0.1536,0.1096,0.0068,0.0001
lfw,all,rgb,rgb/Ricardo_Lagos_0007.ppm,0.1206,0.1842,0.3797,0.5327,0.0012,0.0001
lfw,all,rgb,rgb/Ricardo_Lagos_0008.ppm,0.2008,0.2518,0.2585,0.3020,0.0010,0.0003
lfw,all,rgb,rgb/Ricardo_Lagos_0009.ppm,0.2058,0.2425,0.2876,0.2421,0.0038,0.0001
lfw,all,rgb,rgb/Ricardo_Lagos_0010.ppm,0.2873,0.3107,0.1545,0.1906,0.0248,0.0001
lfw,all,rgb,rgb/Ricardo_Lagos_0011.ppm,0.2248,0.2553,0.2642,0.3501,0.0158,0.0001
lfw,all,rgb,rgb/Ricardo_Lagos_0012.ppm,0.2419,0.2630,0.2552,0.2095,0.0074,0.0008
lfw,all,rgb,rgb/Ricardo_Lagos_0013.ppm,0.0369,0.0928,0.5085,0.6677,0.0013,0.0000
lfw,all,rgb,rgb/Ricardo_Lagos_0014.ppm,0.3075,0.3045,0.1785,0.1339,0.0023,0.0019
lfw,all,rgb,rgb/Ricardo_Lagos_0015.ppm,0.2348,0.2059,0.2180,0.2675,0.0057,0.0000
lfw,all,rgb,rgb/Ricardo_Lagos_0016.ppm,0.2940,0.2948,0.2049,0.1535,0.0892,0.0001
lfw,all,rgb,rgb/Ricardo_Lagos_0017.ppm,0.2485,0.2675,0.2032,0.3107,0.0983,0.0002
lfw,all,rgb,rgb/Ricardo_Lagos_0018.ppm,0.2881,0.2871,0.1531,0.1884,0.1488,0.0001
lfw,all,rgb,rgb/Ricardo_Lagos_0019.ppm,0.2019,0.2566,0.2266,0.3171,0.0058,0.0000
lfw,all,rgb,rgb/Ricardo_Lagos_0020.ppm,0.0755,0.0548,0.5957,0.5797,0.0031,0.0002
lfw,all,rgb,rgb/Ricardo_Lagos_0021.ppm,0.3039,0.2848,0.1788,0.1753,0.0083,0.0000
lfw,all,rgb,rgb/Ricardo_Lagos_0022.ppm,0.2210,0.2587,0.3804,0.2295,0.0008,0.0010
lfw,all,rgb,rgb/Ricardo_Lagos_0023.ppm,0.1512,0.1965,0.3359,0.3763,0.0030,0.0000
lfw,all,rgb,rgb/Ricardo_Lagos_0024.ppm,0.0567,0.0280,0.6892,0.4948,0.0115,0.0000
lfw,all,rgb,rgb/Ricardo_Lagos_0025.ppm,0.2680,0.2706,0.1998,0.1897,0.0069,0.0051
lfw,all,rgb,rgb/Ricardo_Lagos_0026.ppm,0.1338,0.1315,0.4109,0.4008,0.0164,0.0000
lfw,all,rgb,rgb/Ricardo_Lagos_0027.ppm,0.2869,0.2660,0.2057,0.1082,0.0039,0.0000
lfw,all,rgb,rgb/Ricardo_Lopez_Murphy_0001.ppm,0.2279,0.2223,0.2888,0.2023,0.0075,0.0002
lfw,all,rgb,rgb/Ricardo_Lopez_Murphy_0002.ppm,0.2624,0.2588,0.1686,0.1509,0.0073,0.0001
lfw,all,rgb,rgb/Ricardo_Maduro_0001.ppm,0.1903,0.2353,0.4232,0.2262,0.0008,0.0005
lfw,all,rgb,rgb/Ricardo_Maduro_0002.ppm,0.2421,0.2304,0.2080,0.1952,0.0614,0.0002
lfw,all,rgb,rgb/Ricardo_Mayorga_0001.ppm,0.2204,0.2130,0.3252,0.2873,0.0014,0.0022
lfw,all,rgb,rgb/Ricardo_Monasterio_0001.ppm,0.3395,0.3964,0.0614,0.0643,0.1488,0.0285
lfw,all,rgb,rgb/Ricardo_Monasterio_0002.ppm,0.3923,0.4002,0.0197,0.0146,0.3439,0.0103
lfw,all,rgb,rgb/Ricardo_Sanchez_0001.ppm,0.2590,0.2579,0.1819,0.1611,0.0056,0.0122
lfw,all,rgb,rgb/Ricardo_Sanchez_0002.ppm,0.2139,0.2456,0.2440,0.2479,0.2176,0.0786
lfw,all,rgb,rgb/Ricardo_Sanchez_0003.ppm,0.1925,0.2249,0.2668,0.3236,0.0628,0.0083
lfw,all,rgb,rgb/Ricardo_Sanchez_0004.ppm,0.3029,0.3352,0.1237,0.1378,0.0405,0.0904
lfw,all,rgb,rgb/Ricardo_Sanchez_0005.ppm,0.3099,0.2682,0.1684,0.1359,0.1358,0.0027
lfw,all,rgb,rgb/Ricardo_Sanchez_0006.ppm,0.2757,0.2752,0.2075,0.1542,0.0036,0.0006
lfw,all,rgb,rgb/Riccardo_Muti_0001.ppm,0.3433,0.3453,0.0784,0.0672,0.0020,0.0000
lfw,all,rgb,rgb/Rich_Brooks_0001.ppm,0.2998,0.2744,0.1812,0.1562,0.0064,0.0001
lfw,all,rgb,rgb/Rich_Gannon_0001.ppm,0.2261,0.2012,0.2459,0.2751,0.0293,0.0001
lfw,all,rgb,rgb/Rich_Gannon_0002.ppm,0.3311,0.3440,0.1304,0.0325,0.0231,0.0002
lfw,all,rgb,rgb/Richard_Armitage_0001.ppm,0.1620,0.0617,0.4963,0.3538,0.0089,0.0000
lfw,all,rgb,rgb/Richard_Armitage_0002.ppm,0.2771,0.2752,0.1691,0.1402,0.0020,0.0000
lfw,all,rgb,rgb/Richard_Armitage_0003.ppm,0.2831,0.1602,0.3410,0.1367,0.0152,0.0001
lfw,all,rgb,rgb/Richard_Armitage_0004.ppm,0.2858,0.2667,0.2161,0.1201,0.3732,0.0050
lfw,all,rgb,rgb/Richard_Armitage_0005.ppm,0.2035,0.1366,0.4381,0.2032,0.0064,0.0000
lfw,all,rgb,rgb/Richard_Armitage_0006.ppm,0.1886,0.2086,0.4317,0.2619,0.0042,0.0001
lfw,all,rgb,rgb/Richard_Armitage_0007.ppm,0.3469,0.3003,0.1265,0.0171,0.1035,0.0001
lfw,all,rgb,rgb/Richard_Armitage_0008.ppm,0.2268,0.2148,0.3522,0.2234,0.0220,0.0238
lfw,all,rgb,rgb/Richard_Armitage_0009.ppm,0.3831,0.3000,0.1211,0.0590,0.0051,0.0005
lfw,all,rgb,rgb/Richard_Barry_0001.ppm,0.0510,0.0633,0.6964,0.7577,0.0138,0.0003
lfw,all,rgb,rgb/Richard_Branson_0001.ppm,0.2494,0.2229,0.3216,0.2441,0.0012,0.0094
lfw,all,rgb,rgb/Richard_Branson_0002.ppm,0.0994,0.0912,0.4867,0.4020,0.0633,0.0000
lfw,all,rgb,rgb/Richard_Butler_0001.ppm,0.3498,0.3619,0.1526,0.1233,0.0287,0.0000
lfw,all,rgb,rgb/Richard_Butler_0002.ppm,0.4337,0.3642,0.0567,0.0191,0.0092,0.0006
lfw,all,rgb,rgb/Richard_Carl_0001.ppm,0.1854,0.2362,0.2307,0.2425,0.0013,0.0002
lfw,all,rgb,rgb/Richard_Chamberlain_0001.ppm,0.2817,0.2867,0.1881,0.1443,0.0498,0.0042
lfw,all,rgb,rgb/Richard_Cohen_0001.ppm,0.2215,0.1299,0.3876,0.2446,0.3055,0.0003
lfw,all,rgb,rgb/Richard_Crenna_0001.ppm,0.2040,0.1966,0.3668,0.3646,0.0490,0.0004
lfw,all,rgb,rgb/Richard_Crenna_0002.ppm,0.1907,0.1957,0.5601,0.2094,0.2001,0.0062
lfw,all,rgb,rgb/Richard_Daley_0001.ppm,0.3279,0.3257,0.0963,0.0692,0.1229,0.0012
lfw,all,rgb,rgb/Richard_Dreyfuss_0001.ppm,0.1315,0.0884,0.5452,0.2628,0.0159,0.0000
lfw,all,rgb,rgb/Richard_Fine_0001.ppm,0.3364,0.2898,0.2210,0.0569,0.0287,0.0365
lfw,all,rgb,rgb/Richard_Gephardt_0001.ppm,0.2971,0.2498,0.1612,0.1194,0.0140,0.0000
lfw,all,rgb,rgb/Richard_Gephardt_0002.ppm,0.3214,0.3384,0.1156,0.0575,0.0222,0.0001
lfw,all,rgb,rgb/Richard_Gephardt_0003.ppm,0.3338,0.3097,0.1210,0.0419,0.1015,0.0000
lfw,all,rgb,rgb/Richard_Gephardt_0004.ppm,0.1263,0.1588,0.3430,0.3423,0.0474,0.0000
lfw,all,rgb,rgb/Richard_Gephardt_0005.ppm,0.3069,0.3629,0.1007,0.1192,0.0581,0.0002
lfw,all,rgb,rgb/Richard_Gephardt_0006.ppm,0.2649,0.2653,0.1218,0.1352,0.3166,0.0000
lfw,all,rgb,rgb/Richard_Gephardt_0007.ppm,0.5111,0.2747,0.2813,0.0352,0.1493,0.0016
lfw,all,rgb,rgb/Richard_Gephardt_0008.ppm,0.3397,0.3202,0.0989,0.0223,0.1430,0.0004
lfw,all,rgb,rgb/Richard_Gephardt_0009.ppm,0.3180,0.3199,0.1144,0.0481,0.2950,0.0001
lfw,all,rgb,rgb/Richard_Gephardt_0010.ppm,0.3189,0.3489,0.0612,0.0596,0.2792,0.0000
lfw,all,rgb,rgb/Richard_Gephardt_0011.ppm,0.3217,0.3193,0.0829,0.0215,0.0911,0.0001
lfw,all,rgb,rgb/Richard_Gere_0001.ppm,0.5638,0.2418,0.3540,0.0304,0.0015,0.0010
lfw,all,rgb,rgb/Richard_Gere_0002.ppm,0.2741,0.3160,0.2176,0.0949,0.0753,0.0011
lfw,all,rgb,rgb/Richard_Gere_0003.ppm,0.3771,0.4114,0.0147,0.0079,0.0005,0.0098
